Employee_ID,Employee_Name,Gender,Date_of_Birth,Location,Department,Cost_Center,Job_Title,Grade,Employment_Type,Work_Mode,Hire_Date,Exit_Date,Employment_Status,Manager_ID,FTE,Education,Prior_Experience_Years,Recruitment_Source,Critical_Role
E00152,Employee 152,Female,1993-01-26,Hyderabad,Operations,CC300,Team Lead,G4,Permanent,Remote,2018-02-26,,Active,,1.0,B.Tech,3,Internal Mobility,No
E00153,Employee 153,Male,1991-06-22,Bengaluru,Customer Success,CC700,Customer Success Executive,G4,Contract,Hybrid,2024-06-08,,Active,,0.5,Master's,9,Job Portal,No
E00154,Employee 154,Female,1986-08-02,Bengaluru,Operations,CC300,Operations Manager,G5,Permanent,Hybrid,2017-04-18,2018-12-29,Exited,E01185,1.0,PhD,6,Campus,No
E00155,Employee 155,Male,1996-02-02,Pune,Finance,CC400,Finance Manager,G5,Permanent,Hybrid,2021-02-13,,Active,,1.0,Bachelor's,16,LinkedIn,No
E00156,Employee 156,Female,1992-06-07,Bengaluru,Marketing,CC600,Marketing Executive,G1,Permanent,Hybrid,2023-04-03,,Active,E02274,1.0,B.Tech,9,Internal Mobility,Yes
E00157,Employee 157,Male,1984-12-10,Bengaluru,Finance,CC400,Finance Analyst,G3,Permanent,Hybrid,2022-07-30,,Active,E02418,1.0,MBA,2,Company Website,No
E00158,Employee 158,Male,1975-07-07,Hyderabad,Human Resources,CC500,Talent Acquisition Specialist,G1,Permanent,Hybrid,2020-04-25,2025-09-17,Exited,E00852,1.0,M.Tech,6,Agency,No
E00159,Employee 159,Male,1995-01-09,Hyderabad,Supply Chain,CC800,Supply Chain Analyst,G4,Permanent,Hybrid,2020-06-02,,Active,,1.0,Master's,0,Campus,No
E00160,Employee 160,Female,1986-11-25,Pune,Customer Success,CC700,Customer Success Manager,G5,Contract,Hybrid,2017-08-19,,Active,,0.75,MBA,5,Campus,No
E00161,Employee 161,Female,1978-06-23,Hyderabad,Sales,CC200,Regional Sales Manager,G5,Permanent,Remote,2022-04-08,2024-10-27,Exited,E03762,1.0,MBA,15,Job Portal,Yes
E00162,Employee 162,Female,1997-08-09,Noida,Technology,CC100,Tech Lead,G3,Permanent,Remote,2021-08-17,,Active,E03542,1.0,Master's,12,Campus,No
E00163,Employee 163,Male,2000-11-02,Bengaluru,Finance,CC400,Senior Finance Analyst,G1,Permanent,Remote,2025-09-13,,Active,E02027,1.0,M.Tech,11,Campus,No
E00164,Employee 164,Female,1992-08-07,Mumbai,Customer Success,CC700,Customer Success Executive,G2,Contract,Hybrid,2024-08-26,,Active,E03956,0.5,PhD,13,Internal Mobility,No
E00165,Employee 165,Male,1987-08-06,Chennai,Marketing,CC600,Marketing Executive,G1,Intern,Onsite,2018-09-02,2023-12-16,Exited,E00778,0.75,Bachelor's,3,Agency,No
E00166,Employee 166,Female,1978-03-05,Chennai,Operations,CC300,Operations Executive,G3,Permanent,Onsite,2017-06-09,2017-09-20,Exited,E02387,1.0,PhD,3,Referral,No
E00167,Employee 167,Female,1985-01-28,Mumbai,Supply Chain,CC800,Supply Chain Analyst,G4,Permanent,Remote,2026-01-30,,Active,,1.0,Bachelor's,5,Referral,No
E00168,Employee 168,Male,1983-12-21,Bengaluru,Marketing,CC600,Brand Manager,G3,Permanent,Hybrid,2023-01-14,,Active,E04899,1.0,MBA,13,Company Website,No
E00169,Employee 169,Male,1982-06-30,Bengaluru,Marketing,CC600,Digital Marketing Analyst,G2,Permanent,Hybrid,2026-03-26,,Active,E02169,1.0,M.Tech,12,Company Website,No
E00170,Employee 170,Female,1984-09-06,Bengaluru,Technology,CC100,Engineering Manager,G4,Permanent,Hybrid,2017-08-21,2020-01-21,Exited,E02148,1.0,Master's,0,Referral,No
E00171,Employee 171,Female,1983-07-08,Gurugram,Technology,CC100,Engineering Manager,G4,Contract,Hybrid,2017-02-01,,Active,,1.0,M.Tech,10,Agency,Yes
E00172,Employee 172,Male,1995-03-03,Gurugram,Finance,CC400,Finance Manager,G2,Permanent,Hybrid,2022-07-08,,Active,E03779,1.0,B.Tech,16,Referral,No
E00173,Employee 173,Female,1984-02-19,Bengaluru,Finance,CC400,Senior Finance Analyst,G4,Permanent,Onsite,2023-06-14,,Active,,1.0,PhD,15,LinkedIn,No
E00174,Employee 174,Male,1996-06-24,Hyderabad,Supply Chain,CC800,Procurement Specialist,G5,Permanent,Hybrid,2023-01-19,,Active,,1.0,Bachelor's,13,LinkedIn,No
E00175,Employee 175,Male,1985-06-21,Bengaluru,Marketing,CC600,Brand Manager,G3,Permanent,Hybrid,2020-07-15,,Active,,1.0,B.Tech,18,LinkedIn,No
E00176,Employee 176,Female,1986-03-24,Bengaluru,Human Resources,CC500,HR Business Partner,G6,Permanent,Hybrid,2021-11-27,2026-06-22,Exited,E04025,1.0,Master's,16,Campus,No
E00177,Employee 177,Male,1995-07-27,Mumbai,Customer Success,CC700,Customer Success Executive,G5,Permanent,Onsite,2024-04-14,2025-04-08,Exited,E01969,1.0,B.Tech,12,Referral,No
E00178,Employee 178,Male,1987-12-18,Hyderabad,Operations,CC300,Operations Manager,G4,Contract,Hybrid,2019-09-12,,Active,,1.0,M.Tech,4,Job Portal,No
E00179,Employee 179,Male,1989-11-24,Bengaluru,Supply Chain,CC800,Planner,G2,Permanent,Hybrid,2026-02-17,,Active,E00500,1.0,M.Tech,5,Job Portal,Yes
E00180,Employee 180,Female,1994-11-17,Chennai,Sales,CC200,Account Manager,G4,Permanent,Hybrid,2018-09-27,,Active,,1.0,Master's,5,Company Website,No
E00181,Employee 181,Male,1981-07-20,Hyderabad,Marketing,CC600,Marketing Executive,G3,Permanent,Onsite,2017-04-05,,Active,E01438,1.0,Master's,4,LinkedIn,Yes
E00182,Employee 182,Female,1981-05-06,Bengaluru,Human Resources,CC500,HR Manager,G3,Contract,Hybrid,2017-10-30,,Active,E01317,0.5,Master's,1,Referral,No
E00183,Employee 183,Female,1981-06-21,Mumbai,Supply Chain,CC800,Procurement Specialist,G5,Permanent,Onsite,2019-07-03,,Active,,1.0,Bachelor's,9,Internal Mobility,No
E00184,Employee 184,Female,1981-07-26,Chennai,Finance,CC400,Finance Manager,G2,Permanent,Hybrid,2018-08-12,2021-05-18,Exited,,1.0,MBA,1,Agency,No
E00185,Employee 185,Male,1993-08-21,Chennai,Sales,CC200,Key Account Manager,G3,Permanent,Onsite,2026-08-13,,Active,E02363,1.0,Bachelor's,11,Referral,No
E00186,Employee 186,Male,1986-05-05,Chennai,Operations,CC300,Operations Executive,G2,Permanent,Hybrid,2022-08-17,2024-07-02,Exited,E00215,1.0,PhD,17,Campus,No
E00187,Employee 187,Female,1974-07-12,Bengaluru,Finance,CC400,Finance Manager,G1,Permanent,Hybrid,2017-02-22,,Active,E03112,1.0,B.Tech,13,Job Portal,Yes
E00188,Employee 188,Male,1982-01-04,Bengaluru,Operations,CC300,Operations Executive,G5,Permanent,Hybrid,2026-05-15,,Active,,1.0,M.Tech,18,Agency,No
E00189,Employee 189,Female,1980-04-09,Bengaluru,Finance,CC400,Senior Finance Analyst,G3,Permanent,Hybrid,2023-11-06,,Active,E04944,1.0,MBA,2,Company Website,No
E00190,Employee 190,Female,1980-10-27,Gurugram,Finance,CC400,Finance Analyst,G2,Permanent,Hybrid,2017-02-11,,Active,E01340,1.0,MBA,1,LinkedIn,No
E00191,Employee 191,Male,1995-04-08,Bengaluru,Supply Chain,CC800,Procurement Specialist,G4,Permanent,Hybrid,2021-01-24,,Active,,1.0,B.Tech,0,LinkedIn,No
E00192,Employee 192,Female,1994-10-28,Bengaluru,Customer Success,CC700,Customer Success Executive,G2,Permanent,Hybrid,2020-08-25,,Active,E04456,1.0,PhD,9,Agency,No
E00193,Employee 193,Female,1991-06-28,Hyderabad,Supply Chain,CC800,Supply Chain Analyst,G1,Permanent,Hybrid,2021-08-07,,Active,E02994,1.0,MBA,9,Internal Mobility,Yes
E00194,Employee 194,Female,1997-09-02,Bengaluru,Human Resources,CC500,L&D Specialist,G6,Permanent,Hybrid,2025-07-16,,Active,,1.0,Bachelor's,7,Referral,No
E00195,Employee 195,Male,1991-06-15,Bengaluru,Technology,CC100,Data Scientist,G2,Permanent,Hybrid,2022-05-28,,Active,E01506,1.0,MBA,5,Internal Mobility,No
E00196,Employee 196,Female,1986-10-18,Hyderabad,Operations,CC300,Operations Analyst,G1,Contract,Onsite,2025-10-17,,Active,E00907,0.5,PhD,17,LinkedIn,No
E00197,Employee 197,Male,1996-11-17,Hyderabad,Operations,CC300,Operations Manager,G3,Permanent,Hybrid,2020-12-02,,Active,E01879,1.0,B.Tech,4,Agency,No
E00198,Employee 198,Female,1991-04-09,Hyderabad,Technology,CC100,Senior Software Engineer,G2,Contract,Onsite,2025-10-13,,Active,E02189,1.0,Bachelor's,15,Job Portal,Yes
E00199,Employee 199,Female,1985-10-10,Hyderabad,Finance,CC400,Finance Manager,G3,Permanent,Hybrid,2022-07-05,,Active,E01497,1.0,M.Tech,6,Campus,No
E00200,Employee 200,Male,1987-05-06,Hyderabad,Technology,CC100,Data Scientist,G4,Permanent,Onsite,2022-11-29,,Active,,1.0,MBA,1,Referral,Yes
E00201,Employee 201,Female,1988-06-16,Gurugram,Customer Success,CC700,Customer Success Manager,G3,Intern,Hybrid,2018-11-14,,Active,E03019,0.5,Bachelor's,9,Agency,No
E00202,Employee 202,Female,1994-12-31,Bengaluru,Operations,CC300,Operations Manager,G3,Permanent,Hybrid,2022-02-08,,Active,E04685,1.0,PhD,5,Internal Mobility,No
E00203,Employee 203,Female,1979-05-20,Pune,Sales,CC200,Account Manager,G6,Permanent,Hybrid,2020-05-02,,Active,,1.0,MBA,12,LinkedIn,No
E00204,Employee 204,Male,1980-07-08,Gurugram,Supply Chain,CC800,Logistics Manager,G3,Permanent,Remote,2025-05-23,,Active,E04124,1.0,PhD,6,Internal Mobility,No
E00205,Employee 205,Female,1984-08-08,Hyderabad,Marketing,CC600,Marketing Executive,G4,Permanent,Hybrid,2024-08-08,,Active,,1.0,MBA,13,Internal Mobility,No
E00206,Employee 206,Female,1985-10-24,Chennai,Supply Chain,CC800,Logistics Manager,G3,Permanent,Hybrid,2020-10-29,,Active,E00001,1.0,Bachelor's,5,Agency,No
E00207,Employee 207,Male,1981-07-21,Bengaluru,Finance,CC400,Senior Finance Analyst,G3,Permanent,Onsite,2022-01-20,2026-04-20,Exited,E03246,1.0,PhD,13,Agency,No
E00208,Employee 208,Male,1995-11-11,Noida,Supply Chain,CC800,Logistics Manager,G3,Permanent,Hybrid,2025-06-02,,Active,E03608,1.0,Master's,1,Job Portal,No
E00209,Employee 209,Male,1983-03-19,Chennai,Customer Success,CC700,Customer Success Manager,G1,Permanent,Onsite,2019-01-28,,Active,E02676,1.0,MBA,15,Campus,Yes
E00210,Employee 210,Female,1977-06-14,Gurugram,Finance,CC400,Finance Analyst,G3,Permanent,Onsite,2021-04-13,,Active,E01116,1.0,Master's,11,LinkedIn,No
E00211,Employee 211,Male,1990-05-11,Hyderabad,Operations,CC300,Operations Analyst,G3,Permanent,Hybrid,2019-04-29,2023-06-25,Exited,E00732,1.0,PhD,0,Campus,No
E00212,Employee 212,Female,1987-12-14,Mumbai,Technology,CC100,Engineering Manager,G3,Permanent,Onsite,2017-08-15,,Active,E00957,1.0,PhD,17,Company Website,No
E00213,Employee 213,Female,1986-06-10,Mumbai,Finance,CC400,Finance Analyst,G3,Permanent,Hybrid,2017-02-09,,Active,E02234,1.0,Bachelor's,5,Referral,Yes
E00214,Employee 214,Female,1989-10-22,Chennai,Operations,CC300,Team Lead,G3,Contract,Hybrid,2020-08-26,,Active,E03141,0.5,MBA,9,Internal Mobility,Yes
E00215,Employee 215,Male,1994-02-23,Hyderabad,Operations,CC300,Operations Executive,G4,Contract,Hybrid,2017-06-21,,Active,,0.75,PhD,2,Agency,No
E00216,Employee 216,Female,1994-04-15,Mumbai,Sales,CC200,Key Account Manager,G5,Permanent,Onsite,2023-12-13,,Active,,1.0,M.Tech,11,Referral,No
E00217,Employee 217,Male,1974-09-19,Gurugram,Customer Success,CC700,Customer Success Executive,G3,Permanent,Onsite,2018-05-20,,Active,E00358,1.0,B.Tech,13,Company Website,No
E00218,Employee 218,Male,1985-12-29,Noida,Sales,CC200,Regional Sales Manager,G3,Intern,Hybrid,2023-11-20,,Active,E04540,0.5,Bachelor's,14,LinkedIn,No
E00219,Employee 219,Male,1978-02-16,Hyderabad,Finance,CC400,Finance Analyst,G4,Intern,Hybrid,2020-07-03,,Active,,0.75,M.Tech,14,Referral,No
E00220,Employee 220,Female,1983-10-06,Mumbai,Human Resources,CC500,HR Executive,G3,Permanent,Hybrid,2019-03-05,2019-09-09,Exited,E04589,1.0,Bachelor's,9,Internal Mobility,No
E00221,Employee 221,Male,1980-03-25,Hyderabad,Marketing,CC600,Marketing Executive,G2,Permanent,Hybrid,2022-01-12,,Active,E01761,1.0,B.Tech,18,Job Portal,No
E00222,Employee 222,Female,1977-08-09,Gurugram,Human Resources,CC500,HR Executive,G3,Permanent,Remote,2020-07-13,2020-12-30,Exited,E01679,1.0,B.Tech,1,Referral,No
E00223,Employee 223,Female,1983-06-01,Gurugram,Customer Success,CC700,Customer Success Executive,G6,Permanent,Hybrid,2025-07-29,,Active,,1.0,B.Tech,15,Campus,No
E00224,Employee 224,Male,2002-06-04,Hyderabad,Human Resources,CC500,HR Manager,G3,Permanent,Onsite,2024-02-12,,Active,,1.0,MBA,1,Job Portal,No
E00225,Employee 225,Male,1996-11-01,Mumbai,Technology,CC100,Engineering Manager,G5,Permanent,Onsite,2019-07-21,,Active,,1.0,PhD,7,LinkedIn,Yes
E00226,Employee 226,Female,1982-09-14,Chennai,Customer Success,CC700,Support Analyst,G3,Permanent,Hybrid,2021-02-19,,Active,E00232,1.0,Bachelor's,15,Company Website,No
E00227,Employee 227,Female,1996-10-29,Bengaluru,Human Resources,CC500,HR Business Partner,G2,Permanent,Onsite,2018-01-06,2019-12-29,Exited,,1.0,Master's,9,LinkedIn,No
E00228,Employee 228,Female,1985-12-19,Mumbai,Technology,CC100,Software Engineer,G5,Permanent,Onsite,2020-06-18,2020-11-28,Exited,E04573,1.0,Master's,11,Job Portal,Yes
E00229,Employee 229,Female,1983-07-25,Chennai,Finance,CC400,Finance Manager,G1,Permanent,Hybrid,2022-08-02,,Active,E00497,1.0,PhD,15,Internal Mobility,No
E00230,Employee 230,Female,1989-05-12,Chennai,Customer Success,CC700,Support Analyst,G2,Permanent,Onsite,2018-11-20,,Active,E02758,1.0,M.Tech,18,LinkedIn,Yes
E00231,Employee 231,Female,1988-01-14,Bengaluru,Technology,CC100,Tech Lead,G4,Contract,Hybrid,2024-09-01,,Active,,1.0,B.Tech,11,Campus,Yes
E00232,Employee 232,Female,1993-06-15,Gurugram,Sales,CC200,Key Account Manager,G4,Permanent,Hybrid,2024-02-23,,Active,,1.0,Master's,8,Agency,No
E00233,Employee 233,Female,1992-03-18,Noida,Human Resources,CC500,Talent Acquisition Specialist,G3,Permanent,Hybrid,2023-02-10,2026-07-25,Exited,E00735,1.0,PhD,1,LinkedIn,No
E00234,Employee 234,Non-binary,1977-09-04,Bengaluru,Operations,CC300,Operations Executive,G5,Contract,Onsite,2019-07-27,,Active,,1.0,B.Tech,4,LinkedIn,No
E00235,Employee 235,Male,1989-09-04,Mumbai,Customer Success,CC700,Customer Success Manager,G2,Contract,Hybrid,2020-11-01,,Active,E00339,0.75,MBA,3,Job Portal,No
E00236,Employee 236,Male,1986-07-03,Hyderabad,Finance,CC400,Senior Finance Analyst,G3,Permanent,Hybrid,2020-03-21,,Active,E00317,1.0,PhD,13,Agency,No
E00237,Employee 237,Female,1987-11-02,Chennai,Sales,CC200,Key Account Manager,G3,Permanent,Hybrid,2022-01-02,,Active,E04066,1.0,Master's,13,LinkedIn,No
E00238,Employee 238,Non-binary,1983-12-26,Chennai,Technology,CC100,Senior Software Engineer,G3,Permanent,Hybrid,2026-06-16,,Active,E04899,1.0,M.Tech,7,LinkedIn,No
E00239,Employee 239,Male,1981-06-09,Pune,Operations,CC300,Operations Manager,G2,Permanent,Hybrid,2017-08-27,2019-01-27,Exited,E02185,1.0,PhD,10,Job Portal,No
E00240,Employee 240,Female,1991-11-09,Mumbai,Marketing,CC600,Digital Marketing Analyst,G3,Permanent,Remote,2021-07-19,,Active,E04331,1.0,Bachelor's,18,LinkedIn,No
E00241,Employee 241,Male,1995-10-25,Mumbai,Technology,CC100,Engineering Manager,G1,Permanent,Hybrid,2022-05-27,,Active,,1.0,MBA,9,Job Portal,No
E00242,Employee 242,Male,2000-10-09,Bengaluru,Human Resources,CC500,Talent Acquisition Specialist,G4,Contract,Hybrid,2024-06-19,,Active,,1.0,M.Tech,1,Internal Mobility,No
E00243,Employee 243,Male,1982-11-24,Mumbai,Finance,CC400,Senior Finance Analyst,G4,Permanent,Onsite,2025-03-08,,Active,,1.0,Bachelor's,16,Referral,No
E00244,Employee 244,Female,1985-12-24,Bengaluru,Customer Success,CC700,Support Analyst,G4,Permanent,Hybrid,2019-03-06,,Active,,1.0,PhD,7,Referral,No
E00245,Employee 245,Female,1996-10-21,Hyderabad,Customer Success,CC700,Support Analyst,G6,Permanent,Onsite,2024-02-21,,Active,,1.0,PhD,17,Job Portal,Yes
E00246,Employee 246,Male,1979-02-12,Hyderabad,Human Resources,CC500,HR Manager,G3,Permanent,Hybrid,2020-04-04,,Active,E02605,1.0,Master's,5,Campus,No
E00247,Employee 247,Male,2002-11-18,Hyderabad,Marketing,CC600,Product Marketing Manager,G6,Permanent,Onsite,2026-06-23,,Active,,1.0,M.Tech,1,Agency,No
E00248,Employee 248,Male,1995-04-20,Pune,Sales,CC200,Account Manager,G2,Permanent,Onsite,2023-09-22,,Active,E01089,1.0,Bachelor's,2,Company Website,Yes
E00249,Employee 249,Male,1977-04-13,Gurugram,Finance,CC400,Finance Manager,G2,Permanent,Onsite,2018-03-13,,Active,E00290,1.0,Bachelor's,9,Company Website,No
E00250,Employee 250,Male,1992-09-06,Gurugram,Marketing,CC600,Brand Manager,G5,Intern,Remote,2024-08-19,,Active,,0.75,Master's,4,Company Website,No
E00251,Employee 251,Female,1990-07-12,Hyderabad,Marketing,CC600,Digital Marketing Analyst,G5,Permanent,Hybrid,2018-05-03,,Active,,1.0,MBA,12,Internal Mobility,No
E00252,Employee 252,Male,1980-05-31,Bengaluru,Customer Success,CC700,Support Analyst,G2,Intern,Hybrid,2021-05-12,2026-01-08,Exited,E04878,0.75,Master's,15,Company Website,No
E00253,Employee 253,Female,1978-12-26,Bengaluru,Customer Success,CC700,Support Analyst,G4,Contract,Hybrid,2022-04-01,,Active,,0.75,B.Tech,1,Campus,No
E00254,Employee 254,Female,1989-08-13,Pune,Finance,CC400,Senior Finance Analyst,G4,Intern,Remote,2018-06-19,,Active,,0.75,MBA,3,Job Portal,No
E00255,Employee 255,Male,1995-03-09,Chennai,Finance,CC400,Senior Finance Analyst,G2,Permanent,Remote,2017-10-10,,Active,E01480,1.0,M.Tech,2,Referral,No
E00256,Employee 256,Male,1993-02-10,Hyderabad,Customer Success,CC700,Customer Success Manager,G4,Permanent,Hybrid,2018-02-10,,Active,,1.0,Master's,16,Referral,No
E00257,Employee 257,Female,1999-01-09,Hyderabad,Supply Chain,CC800,Logistics Manager,G2,Contract,Onsite,2021-10-10,,Active,E02952,0.75,Bachelor's,16,Agency,No
E00258,Employee 258,Female,1992-07-15,Hyderabad,Technology,CC100,Senior Software Engineer,G4,Permanent,Hybrid,2017-12-08,2025-06-03,Exited,E04157,1.0,B.Tech,7,Job Portal,No
E00259,Employee 259,Male,1980-01-30,Hyderabad,Sales,CC200,Sales Executive,G1,Permanent,Onsite,2017-01-19,,Active,E00773,1.0,PhD,4,Job Portal,No
E00260,Employee 260,Male,1988-06-14,Bengaluru,Finance,CC400,Finance Manager,G4,Contract,Hybrid,2021-08-23,,Active,,0.75,M.Tech,4,Referral,No
E00261,Employee 261,Female,1985-12-08,Mumbai,Human Resources,CC500,HR Manager,G2,Permanent,Remote,2021-03-18,,Active,,1.0,MBA,7,Agency,No
E00262,Employee 262,Female,1996-02-16,Pune,Marketing,CC600,Brand Manager,G3,Permanent,Hybrid,2023-04-21,,Active,E01081,1.0,Master's,5,Company Website,No
E00263,Employee 263,Male,1991-10-12,Mumbai,Marketing,CC600,Brand Manager,G6,Permanent,Hybrid,2019-06-02,,Active,,1.0,MBA,12,Internal Mobility,No
E00264,Employee 264,Male,1993-08-13,Bengaluru,Marketing,CC600,Product Marketing Manager,G6,Contract,Hybrid,2025-01-28,,Active,,0.5,M.Tech,18,Referral,No
E00265,Employee 265,Female,1991-08-25,Chennai,Technology,CC100,Engineering Manager,G5,Permanent,Onsite,2024-06-22,,Active,,1.0,MBA,10,Referral,No
E00266,Employee 266,Female,1981-05-14,Hyderabad,Finance,CC400,Finance Manager,G2,Permanent,Hybrid,2018-10-31,,Active,E00735,1.0,PhD,18,Agency,No
E00267,Employee 267,Female,1989-12-23,Chennai,Technology,CC100,Data Scientist,G1,Permanent,Hybrid,2019-01-18,,Active,E03749,1.0,Bachelor's,11,LinkedIn,No
E00268,Employee 268,Male,1985-07-12,Gurugram,Technology,CC100,Senior Software Engineer,G5,Permanent,Onsite,2018-12-15,,Active,,1.0,Bachelor's,14,Internal Mobility,No
E00269,Employee 269,Female,1982-08-19,Chennai,Supply Chain,CC800,Planner,G3,Permanent,Onsite,2019-08-03,,Active,E00171,1.0,M.Tech,14,Company Website,Yes
E00270,Employee 270,Male,1995-11-18,Bengaluru,Finance,CC400,Finance Manager,G3,Permanent,Hybrid,2022-02-26,,Active,E01154,1.0,Bachelor's,8,Referral,No
E00271,Employee 271,Female,1995-06-29,Gurugram,Marketing,CC600,Product Marketing Manager,G4,Permanent,Hybrid,2020-12-11,,Active,,1.0,M.Tech,12,Job Portal,Yes
E00272,Employee 272,Male,1985-07-24,Bengaluru,Sales,CC200,Account Manager,G3,Contract,Remote,2025-11-18,,Active,E04883,0.5,MBA,13,Agency,No
E00273,Employee 273,Male,1976-08-26,Noida,Sales,CC200,Sales Executive,G2,Permanent,Remote,2017-07-07,,Active,E00872,1.0,B.Tech,3,Company Website,No
E00274,Employee 274,Male,1981-01-25,Bengaluru,Marketing,CC600,Brand Manager,G2,Contract,Hybrid,2019-03-23,,Active,E03435,0.5,PhD,14,Campus,Yes
E00275,Employee 275,Male,1985-07-12,Pune,Customer Success,CC700,Customer Success Executive,G3,Permanent,Hybrid,2020-04-01,,Active,E03138,1.0,PhD,0,Referral,No
E00276,Employee 276,Female,1977-10-28,Pune,Technology,CC100,Senior Software Engineer,G1,Permanent,Hybrid,2020-03-15,,Active,E01783,1.0,M.Tech,2,Job Portal,Yes
E00277,Employee 277,Female,1976-10-11,Mumbai,Technology,CC100,Tech Lead,G4,Permanent,Hybrid,2019-05-17,,Active,,1.0,PhD,9,Referral,No
E00278,Employee 278,Male,1988-08-29,Pune,Operations,CC300,Operations Manager,G3,Permanent,Hybrid,2020-12-03,,Active,,1.0,Bachelor's,1,LinkedIn,No
E00279,Employee 279,Male,1978-05-30,Noida,Customer Success,CC700,Support Analyst,G5,Permanent,Onsite,2020-07-29,,Active,,1.0,Bachelor's,16,Company Website,No
E00280,Employee 280,Female,1997-09-22,Chennai,Supply Chain,CC800,Logistics Manager,G5,Contract,Hybrid,2024-04-15,2025-01-17,Exited,E01474,1.0,PhD,9,LinkedIn,No
E00281,Employee 281,Female,1974-12-28,Pune,Marketing,CC600,Product Marketing Manager,G4,Permanent,Onsite,2018-06-17,,Active,,1.0,B.Tech,11,Referral,Yes
E00282,Employee 282,Female,1974-11-28,Gurugram,Technology,CC100,Senior Software Engineer,G3,Permanent,Hybrid,2017-06-08,2025-08-12,Exited,E01878,1.0,Master's,3,Company Website,No
E00283,Employee 283,Female,1984-07-07,Hyderabad,Human Resources,CC500,HR Executive,G3,Permanent,Hybrid,2021-07-18,,Active,E00131,1.0,PhD,16,Company Website,No
E00284,Employee 284,Female,1997-11-07,Bengaluru,Supply Chain,CC800,Procurement Specialist,G4,Permanent,Remote,2025-05-01,,Active,,1.0,M.Tech,13,Internal Mobility,No
E00285,Employee 285,Female,1997-04-02,Pune,Marketing,CC600,Marketing Executive,G4,Permanent,Onsite,2022-08-07,,Active,,1.0,Master's,1,Referral,Yes
E00286,Employee 286,Female,1994-05-17,Gurugram,Operations,CC300,Operations Executive,G4,Permanent,Hybrid,2017-09-27,,Active,,1.0,PhD,15,Campus,No
E00287,Employee 287,Male,1992-07-23,Hyderabad,Technology,CC100,Tech Lead,G3,Permanent,Hybrid,2020-06-26,2021-03-29,Exited,E02930,1.0,Master's,14,Internal Mobility,No
E00288,Employee 288,Male,1977-05-05,Gurugram,Human Resources,CC500,HR Executive,G4,Permanent,Onsite,2017-09-16,2018-04-24,Exited,E02343,1.0,M.Tech,12,Agency,No
E00289,Employee 289,Female,1993-05-02,Mumbai,Marketing,CC600,Product Marketing Manager,G3,Permanent,Hybrid,2023-02-14,,Active,E04726,1.0,Bachelor's,13,Campus,No
E00290,Employee 290,Male,1994-08-26,Hyderabad,Sales,CC200,Key Account Manager,G5,Permanent,Remote,2020-04-09,,Active,,1.0,B.Tech,9,Campus,No
E00291,Employee 291,Female,1986-11-04,Noida,Marketing,CC600,Brand Manager,G4,Permanent,Hybrid,2020-11-03,,Active,,1.0,M.Tech,12,Campus,No
