Date,Month,SKU,Product,Category,Region,Customer,Supplier ID,Supplier,Demand,Forecast,Opening Inventory,Closing Inventory,Safety Stock,Lead Time (Days),Order Qty,Delivered Qty,Requested Date,Delivery Date,OTIF,Stockout,Unit Cost (INR),Selling Price (INR),Inventory Value (INR)
2026-07-26,Jul-2026,SKU-106,Industrial Sensor 2,Critical Components,East,Orion Industries,SUP-A,Alpha Components,61,57,89,76,18,13,76,69,2026-08-04,2026-08-04,No,No,39175.86,50195.77,2977365.3
2026-06-03,Jun-2026,SKU-125,Filter Cartridge 1,Consumables,North,Horizon Machines,SUP-D,Delta Engineering,227,234,517,471,117,24,241,241,2026-06-09,2026-06-09,Yes,No,1280.49,1599.08,603109.68
2026-04-25,Apr-2026,SKU-129,Seal Pack 1,Consumables,East,Prime Industrial,SUP-B,Bharat Industrial,288,316,678,628,158,21,298,298,2026-04-30,2026-04-30,Yes,No,5054.48,7798.03,3174210.68
2026-05-31,May-2026,SKU-111,Drive Belt 1,Standard Components,West,Gujarat Process Systems,SUP-C,Crest Global,166,181,267,238,50,28,173,173,2026-06-12,2026-06-18,No,No,5335.79,6853.98,1269917.02
2026-02-01,Feb-2026,SKU-109,Bearing Assembly 1,Standard Components,South,Kaveri Engineering,SUP-F,Fusion Tech,188,169,224,183,47,23,205,205,2026-02-08,2026-02-08,Yes,No,10495.86,14184.31,1920742.64
2026-03-27,Mar-2026,SKU-119,Robotic Arm Module 1,Premium Equipment,West,Metro Automation,SUP-D,Delta Engineering,57,61,74,64,23,20,59,59,2026-04-03,2026-04-03,Yes,No,112702.78,153804.37,7212977.78
2026-03-20,Mar-2026,SKU-105,Industrial Sensor 1,Critical Components,West,Metro Automation,SUP-E,Everest Components,136,126,146,116,40,16,153,153,2026-03-26,2026-03-26,Yes,No,46102.89,69476.09,5347935.38
2026-04-22,Apr-2026,SKU-103,Precision Gearbox 1,Critical Components,West,Vertex Engineering,SUP-E,Everest Components,134,96,97,70,30,18,139,139,2026-05-02,2026-05-02,Yes,Yes,46795.86,72021.06,3275710.3
2026-03-30,Mar-2026,SKU-128,Lubrication Kit 2,Consumables,North,Apex Engineering,SUP-E,Everest Components,260,331,682,650,165,14,278,278,2026-04-11,2026-04-11,Yes,No,915.44,1148.43,595038.9
2026-04-21,Apr-2026,SKU-106,Industrial Sensor 2,Critical Components,North,Delhi Industrial Systems,SUP-C,Crest Global,99,101,105,84,32,25,117,109,2026-04-27,2026-04-27,No,No,56078.74,80947.19,4710614.08
2026-02-16,Feb-2026,SKU-116,Connector Set 2,Standard Components,East,Bengal Engineering,SUP-F,Fusion Tech,91,80,134,116,22,21,92,92,2026-02-27,2026-02-27,Yes,No,12655.62,15458.44,1468051.9
2026-02-28,Feb-2026,SKU-114,Valve Kit 2,Standard Components,South,Deccan Industries,SUP-B,Bharat Industrial,189,162,241,204,45,16,186,186,2026-03-12,2026-03-12,Yes,No,9365.16,12500.76,1910493.57
2026-08-09,Aug-2026,SKU-130,Seal Pack 2,Consumables,East,Orion Industries,SUP-B,Bharat Industrial,184,181,389,350,90,18,197,197,2026-08-20,2026-08-20,Yes,No,3786.86,5486.52,1325400.2
2026-06-19,Jun-2026,SKU-112,Drive Belt 2,Standard Components,East,Prime Industrial,SUP-E,Everest Components,183,197,283,251,55,16,195,182,2026-06-27,2026-06-27,No,No,8312.54,11281.43,2086446.84
2026-08-08,Aug-2026,SKU-129,Seal Pack 1,Consumables,East,Eastern Process Tech,SUP-A,Alpha Components,213,212,447,403,106,18,221,221,2026-08-20,2026-08-20,Yes,No,3491.76,4568.63,1407177.69
2026-05-24,May-2026,SKU-124,Smart Drive 2,Premium Equipment,East,Eastern Process Tech,SUP-H,Horizon Parts,23,20,52,47,7,22,28,28,2026-05-29,2026-05-29,Yes,No,109883.74,162183.83,5164535.68
2026-03-06,Mar-2026,SKU-114,Valve Kit 2,Standard Components,West,Vertex Engineering,SUP-G,Global Motion,186,196,292,260,54,19,179,179,2026-03-15,2026-03-15,Yes,No,13758.5,21109.55,3577210.47
2026-05-16,May-2026,SKU-107,Power Module 1,Critical Components,North,NorthStar Automation,SUP-G,Global Motion,168,142,180,147,45,25,167,167,2026-05-24,2026-06-04,No,No,36456.94,48991.08,5359169.48
2026-01-24,Jan-2026,SKU-106,Industrial Sensor 2,Critical Components,South,TechFab Systems,SUP-E,Everest Components,134,103,111,86,32,13,129,129,2026-02-05,2026-02-05,Yes,Yes,50772.58,78163.5,4366442.05
2026-08-04,Aug-2026,SKU-114,Valve Kit 2,Standard Components,East,Orion Industries,SUP-E,Everest Components,125,141,191,169,39,13,136,136,2026-08-09,2026-08-09,Yes,No,12122.08,15420.91,2048630.68
2026-05-01,May-2026,SKU-101,Servo Controller 1,Critical Components,Central,Narmada Systems,SUP-C,Crest Global,116,93,89,65,29,25,123,123,2026-05-11,2026-05-11,Yes,Yes,35476.66,46858.21,2305982.71
2026-07-03,Jul-2026,SKU-115,Connector Set 1,Standard Components,South,Deccan Industries,SUP-B,Bharat Industrial,199,199,294,251,55,19,217,217,2026-07-13,2026-07-13,Yes,No,7356.61,9905.04,1846509.17
2026-07-11,Jul-2026,SKU-107,Power Module 1,Critical Components,North,Horizon Machines,SUP-G,Global Motion,135,135,133,108,43,21,129,129,2026-07-16,2026-07-16,Yes,Yes,25713.48,39176.16,2777055.61
2026-06-11,Jun-2026,SKU-129,Seal Pack 1,Consumables,West,Western Manufacturing,SUP-B,Bharat Industrial,244,275,557,515,137,17,261,261,2026-06-18,2026-06-18,Yes,No,4189.54,5505.16,2157615.32
2026-06-30,Jun-2026,SKU-102,Servo Controller 2,Critical Components,West,Vertex Engineering,SUP-C,Crest Global,98,79,102,82,25,23,103,103,2026-07-06,2026-07-06,Yes,No,47989.87,64266.23,3935169.3
2026-03-27,Mar-2026,SKU-109,Bearing Assembly 1,Standard Components,South,Kaveri Engineering,SUP-F,Fusion Tech,158,154,230,200,43,12,152,152,2026-04-02,2026-04-02,Yes,No,13109.66,17233.19,2621932.36
2026-07-06,Jul-2026,SKU-127,Lubrication Kit 1,Consumables,South,Kaveri Engineering,SUP-B,Bharat Industrial,179,172,367,333,86,18,174,174,2026-07-14,2026-07-17,No,No,4722.27,6822.5,1572517.38
2026-01-21,Jan-2026,SKU-120,Robotic Arm Module 2,Premium Equipment,West,Gujarat Process Systems,SUP-A,Alpha Components,58,73,129,124,27,19,51,51,2026-01-28,2026-01-28,Yes,No,75479.08,105111.54,9359405.78
2026-07-24,Jul-2026,SKU-117,CNC Control Unit 1,Premium Equipment,North,Delhi Industrial Systems,SUP-E,Everest Components,51,47,60,49,17,23,58,58,2026-08-02,2026-08-02,Yes,No,111899.72,154966.71,5483086.39
2026-05-30,May-2026,SKU-111,Drive Belt 1,Standard Components,South,TechFab Systems,SUP-B,Bharat Industrial,211,187,288,248,52,21,201,201,2026-06-04,2026-06-04,Yes,No,6904.26,10376.9,1712257.46
2026-05-26,May-2026,SKU-127,Lubrication Kit 1,Consumables,North,Delhi Industrial Systems,SUP-G,Global Motion,272,279,561,505,139,21,294,294,2026-05-31,2026-05-31,Yes,No,1123.95,1543.73,567596.9
2026-03-18,Mar-2026,SKU-120,Robotic Arm Module 2,Premium Equipment,South,Kaveri Engineering,SUP-A,Alpha Components,54,57,54,44,21,17,59,59,2026-03-30,2026-04-03,No,No,154496.69,236023.24,6797854.48
2026-01-11,Jan-2026,SKU-115,Connector Set 1,Standard Components,East,Eastern Process Tech,SUP-F,Fusion Tech,215,215,281,239,60,23,211,211,2026-01-19,2026-01-19,Yes,No,13684.43,16893.25,3270579.06
2026-03-05,Mar-2026,SKU-127,Lubrication Kit 1,Consumables,West,Vertex Engineering,SUP-H,Horizon Parts,263,281,595,546,140,19,278,278,2026-03-10,2026-03-10,Yes,No,2280.54,3384.94,1245175.88
2026-07-03,Jul-2026,SKU-121,Vision Inspection Unit 1,Premium Equipment,South,TechFab Systems,SUP-D,Delta Engineering,62,64,71,59,24,20,61,61,2026-07-15,2026-07-15,Yes,No,175579.34,232070.51,10359181.08
2026-03-13,Mar-2026,SKU-108,Power Module 2,Critical Components,North,Horizon Machines,SUP-G,Global Motion,120,99,89,66,31,21,125,115,2026-03-18,2026-03-23,No,Yes,56544.21,79357.81,3731917.99
2026-05-25,May-2026,SKU-116,Connector Set 2,Standard Components,North,Apex Engineering,SUP-C,Crest Global,180,185,249,211,51,29,195,195,2026-05-31,2026-05-31,Yes,No,11846.59,17981.04,2499630.82
2026-04-28,Apr-2026,SKU-109,Bearing Assembly 1,Standard Components,North,Horizon Machines,SUP-B,Bharat Industrial,214,221,337,292,61,23,235,235,2026-05-09,2026-05-09,Yes,No,4652.24,5728.93,1358453.44
2026-06-12,Jun-2026,SKU-116,Connector Set 2,Standard Components,West,Metro Automation,SUP-G,Global Motion,196,177,262,220,49,21,212,212,2026-06-20,2026-06-20,Yes,No,11640.73,15581.2,2560961.0
2026-05-24,May-2026,SKU-132,Coolant Module 2,Consumables,South,TechFab Systems,SUP-G,Global Motion,234,259,540,500,129,18,241,241,2026-06-05,2026-06-05,Yes,No,1270.63,1825.6,635315.69
2026-03-14,Mar-2026,SKU-104,Precision Gearbox 2,Critical Components,West,Gujarat Process Systems,SUP-D,Delta Engineering,146,123,106,77,39,28,147,147,2026-03-24,2026-04-05,No,Yes,34862.81,49063.3,2684436.16
2026-02-10,Feb-2026,SKU-113,Valve Kit 1,Standard Components,West,Metro Automation,SUP-E,Everest Components,176,181,267,235,50,20,167,167,2026-02-15,2026-02-15,Yes,No,11774.12,17482.22,2766918.73
2026-08-15,Aug-2026,SKU-121,Vision Inspection Unit 1,Premium Equipment,North,Delhi Industrial Systems,SUP-C,Crest Global,53,40,21,9,15,34,68,62,2026-08-25,2026-08-25,No,Yes,153980.32,220843.11,1385822.84
2026-02-18,Feb-2026,SKU-123,Smart Drive 1,Premium Equipment,North,Delhi Industrial Systems,SUP-G,Global Motion,53,62,117,111,23,26,45,45,2026-02-28,2026-03-10,No,No,172085.97,252271.72,19101543.14
2026-03-06,Mar-2026,SKU-123,Smart Drive 1,Premium Equipment,Central,Vindhya Engineering,SUP-B,Bharat Industrial,68,57,68,57,21,17,58,58,2026-03-14,2026-03-14,Yes,No,145051.7,197939.38,8267946.81
2026-04-22,Apr-2026,SKU-111,Drive Belt 1,Standard Components,Central,Narmada Systems,SUP-G,Global Motion,157,171,212,184,47,21,161,161,2026-04-28,2026-04-28,Yes,No,2730.9,3639.73,502485.04
2026-08-20,Aug-2026,SKU-125,Filter Cartridge 1,Consumables,North,Apex Engineering,SUP-B,Bharat Industrial,126,173,342,332,86,25,126,126,2026-08-31,2026-08-31,Yes,No,4076.82,5945.12,1353505.74
2026-07-10,Jul-2026,SKU-117,CNC Control Unit 1,Premium Equipment,West,Vertex Engineering,SUP-D,Delta Engineering,63,67,94,84,25,16,56,56,2026-07-21,2026-07-21,Yes,No,115041.05,148206.75,9663448.17
2026-06-17,Jun-2026,SKU-119,Robotic Arm Module 1,Premium Equipment,Central,Narmada Systems,SUP-B,Bharat Industrial,52,57,88,80,21,13,47,47,2026-06-28,2026-06-28,Yes,No,110721.91,152073.12,8857752.71
2026-03-03,Mar-2026,SKU-118,CNC Control Unit 2,Premium Equipment,East,Bengal Engineering,SUP-B,Bharat Industrial,70,73,97,84,27,10,74,74,2026-03-14,2026-03-14,Yes,No,163361.75,246830.75,13722387.14
2026-05-06,May-2026,SKU-120,Robotic Arm Module 2,Premium Equipment,North,Apex Engineering,SUP-C,Crest Global,75,85,180,168,32,33,77,77,2026-05-17,2026-05-17,Yes,No,157820.5,223531.55,26513844.69
2026-03-27,Mar-2026,SKU-105,Industrial Sensor 1,Critical Components,North,NorthStar Automation,SUP-D,Delta Engineering,141,106,110,83,33,24,138,138,2026-04-03,2026-04-03,Yes,Yes,45385.82,67046.2,3767023.32
2026-07-25,Jul-2026,SKU-119,Robotic Arm Module 1,Premium Equipment,Central,CoreTech Manufacturing,SUP-G,Global Motion,50,58,78,70,22,15,51,51,2026-08-01,2026-08-01,Yes,No,104474.09,151264.86,7313186.51
2026-01-17,Jan-2026,SKU-131,Coolant Module 1,Consumables,Central,CoreTech Manufacturing,SUP-A,Alpha Components,182,229,516,499,114,13,178,161,2026-01-26,2026-02-03,No,No,3643.4,4552.3,1818057.56
2026-04-28,Apr-2026,SKU-114,Valve Kit 2,Standard Components,Central,Narmada Systems,SUP-H,Horizon Parts,181,137,173,137,38,19,181,181,2026-05-09,2026-05-09,Yes,Yes,12612.32,18853.75,1727888.5
2026-08-07,Aug-2026,SKU-104,Precision Gearbox 2,Critical Components,South,Kaveri Engineering,SUP-A,Alpha Components,91,83,104,83,26,13,106,106,2026-08-13,2026-08-13,Yes,No,29371.09,40432.6,2437800.51
2026-05-26,May-2026,SKU-123,Smart Drive 1,Premium Equipment,South,TechFab Systems,SUP-B,Bharat Industrial,56,62,116,107,23,20,59,59,2026-06-03,2026-06-03,Yes,No,57506.54,84724.33,6153200.28
2026-01-07,Jan-2026,SKU-131,Coolant Module 1,Consumables,Central,Vindhya Engineering,SUP-A,Alpha Components,234,290,597,567,145,20,241,241,2026-01-18,2026-01-18,Yes,No,3247.0,4629.54,1841047.94
2026-06-03,Jun-2026,SKU-107,Power Module 1,Critical Components,North,Horizon Machines,SUP-D,Delta Engineering,99,80,63,43,25,21,106,104,2026-06-12,2026-06-23,No,Yes,32043.18,47609.5,1377856.84
2026-07-29,Jul-2026,SKU-126,Filter Cartridge 2,Consumables,West,Gujarat Process Systems,SUP-A,Alpha Components,114,83,194,169,41,15,128,128,2026-08-06,2026-08-06,Yes,No,3035.96,4646.29,513076.47
2026-04-06,Apr-2026,SKU-120,Robotic Arm Module 2,Premium Equipment,West,Gujarat Process Systems,SUP-E,Everest Components,66,68,139,126,25,16,67,66,2026-04-12,2026-04-12,No,No,107559.07,144414.75,13552442.95
2026-06-03,Jun-2026,SKU-119,Robotic Arm Module 1,Premium Equipment,East,Eastern Process Tech,SUP-H,Horizon Parts,74,78,105,88,29,14,94,94,2026-06-09,2026-06-09,Yes,No,61757.75,78143.96,5434681.68
2026-02-25,Feb-2026,SKU-122,Vision Inspection Unit 2,Premium Equipment,South,Kaveri Engineering,SUP-C,Crest Global,52,61,70,63,23,27,53,53,2026-03-02,2026-03-02,Yes,No,76075.72,105103.2,4792770.33
2026-07-19,Jul-2026,SKU-106,Industrial Sensor 2,Critical Components,North,NorthStar Automation,SUP-E,Everest Components,54,55,61,48,17,18,67,66,2026-07-27,2026-07-27,No,No,18193.82,24070.25,873303.37
2026-01-31,Jan-2026,SKU-125,Filter Cartridge 1,Consumables,East,Orion Industries,SUP-C,Crest Global,247,270,559,512,135,30,270,270,2026-02-10,2026-02-10,Yes,No,3103.84,4555.0,1589165.99
2026-02-16,Feb-2026,SKU-126,Filter Cartridge 2,Consumables,North,Delhi Industrial Systems,SUP-C,Crest Global,241,266,557,519,133,26,255,232,2026-02-21,2026-02-22,No,No,4041.82,5486.92,2097706.56
2026-04-12,Apr-2026,SKU-108,Power Module 2,Critical Components,East,Prime Industrial,SUP-E,Everest Components,133,135,145,120,43,20,129,129,2026-04-21,2026-04-21,Yes,No,50934.14,72522.08,6112096.59
2026-03-18,Mar-2026,SKU-108,Power Module 2,Critical Components,West,Metro Automation,SUP-B,Bharat Industrial,128,120,126,98,38,16,144,144,2026-03-23,2026-03-23,Yes,Yes,60786.76,74415.6,5957102.63
2026-01-27,Jan-2026,SKU-108,Power Module 2,Critical Components,West,Metro Automation,SUP-B,Bharat Industrial,140,130,129,100,41,17,146,146,2026-02-08,2026-02-13,No,Yes,30413.88,45658.59,3041387.61
2026-04-07,Apr-2026,SKU-121,Vision Inspection Unit 1,Premium Equipment,South,Deccan Industries,SUP-B,Bharat Industrial,76,60,91,76,22,19,76,76,2026-04-19,2026-04-24,No,No,156870.54,212129.21,11922160.75
2026-05-01,May-2026,SKU-118,CNC Control Unit 2,Premium Equipment,West,Metro Automation,SUP-G,Global Motion,47,38,77,70,14,22,40,39,2026-05-07,2026-05-07,No,No,139799.14,188074.27,9785939.94
2026-04-06,Apr-2026,SKU-102,Servo Controller 2,Critical Components,Central,Vindhya Engineering,SUP-C,Crest Global,72,63,69,53,20,25,82,82,2026-04-14,2026-04-25,No,Yes,59037.75,80458.99,3129000.62
2026-07-10,Jul-2026,SKU-116,Connector Set 2,Standard Components,East,Prime Industrial,SUP-C,Crest Global,181,157,223,187,43,28,181,181,2026-07-22,2026-07-25,No,No,8153.95,10083.3,1524788.94
2026-03-03,Mar-2026,SKU-125,Filter Cartridge 1,Consumables,South,Southern Automation,SUP-B,Bharat Industrial,158,179,387,359,89,12,176,176,2026-03-15,2026-03-15,Yes,No,3380.76,5045.96,1213694.39
2026-07-26,Jul-2026,SKU-120,Robotic Arm Module 2,Premium Equipment,Central,Vindhya Engineering,SUP-H,Horizon Parts,63,60,95,79,22,20,82,82,2026-08-07,2026-08-07,Yes,No,67179.63,82007.85,5307190.6
2026-04-05,Apr-2026,SKU-119,Robotic Arm Module 1,Premium Equipment,East,Orion Industries,SUP-B,Bharat Industrial,68,69,129,113,26,21,84,84,2026-04-13,2026-04-13,Yes,No,112130.75,163322.93,12670774.87
2026-02-01,Feb-2026,SKU-127,Lubrication Kit 1,Consumables,North,Apex Engineering,SUP-H,Horizon Parts,171,191,398,366,95,11,194,194,2026-02-12,2026-02-12,Yes,No,1632.85,2303.83,597623.63
2026-07-11,Jul-2026,SKU-109,Bearing Assembly 1,Standard Components,North,Horizon Machines,SUP-G,Global Motion,114,123,161,141,34,22,125,116,2026-07-18,2026-07-18,No,No,12694.02,17781.48,1789857.36
2026-03-26,Mar-2026,SKU-114,Valve Kit 2,Standard Components,North,Horizon Machines,SUP-F,Fusion Tech,195,189,216,173,52,20,217,217,2026-04-05,2026-04-05,Yes,No,8966.22,13039.94,1551156.48
2026-06-26,Jun-2026,SKU-119,Robotic Arm Module 1,Premium Equipment,Central,Narmada Systems,SUP-A,Alpha Components,52,51,101,91,19,18,54,54,2026-07-03,2026-07-14,No,No,141324.36,207561.1,12860516.42
2026-01-13,Jan-2026,SKU-123,Smart Drive 1,Premium Equipment,West,Western Manufacturing,SUP-D,Delta Engineering,55,46,104,92,17,20,63,63,2026-01-18,2026-01-25,No,No,140643.6,174082.27,12939210.77
2026-07-14,Jul-2026,SKU-117,CNC Control Unit 1,Premium Equipment,North,NorthStar Automation,SUP-D,Delta Engineering,69,62,67,53,23,18,71,71,2026-07-21,2026-07-23,No,Yes,119230.86,162321.79,6319235.4
2026-05-27,May-2026,SKU-117,CNC Control Unit 1,Premium Equipment,North,Horizon Machines,SUP-A,Alpha Components,49,57,96,90,21,19,42,42,2026-06-05,2026-06-05,Yes,No,153003.93,197770.96,13770353.8
2026-02-21,Feb-2026,SKU-105,Industrial Sensor 1,Critical Components,West,Gujarat Process Systems,SUP-C,Crest Global,109,92,111,87,29,27,120,120,2026-03-02,2026-03-02,Yes,No,53374.82,82398.65,4643609.11
2026-01-07,Jan-2026,SKU-108,Power Module 2,Critical Components,West,Metro Automation,SUP-C,Crest Global,77,51,59,42,16,27,87,87,2026-01-13,2026-01-13,Yes,Yes,43391.15,58306.26,1822428.46
2026-07-29,Jul-2026,SKU-129,Seal Pack 1,Consumables,East,Orion Industries,SUP-D,Delta Engineering,199,223,497,461,111,26,223,223,2026-08-04,2026-08-04,Yes,No,4727.63,6088.43,2179435.52
2026-08-05,Aug-2026,SKU-128,Lubrication Kit 2,Consumables,West,Western Manufacturing,SUP-C,Crest Global,281,311,653,610,155,28,282,267,2026-08-13,2026-08-20,No,No,879.39,1268.24,536426.41
2026-05-21,May-2026,SKU-101,Servo Controller 1,Critical Components,West,Western Manufacturing,SUP-F,Fusion Tech,86,66,90,74,21,27,82,82,2026-05-30,2026-05-30,Yes,No,31231.32,38419.84,2311117.67
2026-02-14,Feb-2026,SKU-115,Connector Set 1,Standard Components,North,NorthStar Automation,SUP-E,Everest Components,192,188,228,192,52,17,182,182,2026-02-21,2026-02-21,Yes,No,9361.53,12362.35,1797413.99
2026-07-15,Jul-2026,SKU-123,Smart Drive 1,Premium Equipment,North,Delhi Industrial Systems,SUP-C,Crest Global,60,69,115,101,26,27,85,85,2026-07-21,2026-07-21,Yes,No,145698.66,193659.86,14715564.37
2026-02-06,Feb-2026,SKU-116,Connector Set 2,Standard Components,North,Apex Engineering,SUP-D,Delta Engineering,155,173,235,208,48,20,168,168,2026-02-17,2026-02-17,Yes,No,11535.09,15126.02,2399298.99
2026-04-07,Apr-2026,SKU-109,Bearing Assembly 1,Standard Components,West,Vertex Engineering,SUP-H,Horizon Parts,146,149,236,208,41,16,147,147,2026-04-13,2026-04-13,Yes,No,4110.02,6216.37,854883.99
2026-01-24,Jan-2026,SKU-105,Industrial Sensor 1,Critical Components,Central,Central Industrial Works,SUP-F,Fusion Tech,78,60,69,53,19,21,84,84,2026-02-05,2026-02-05,Yes,Yes,24985.75,37550.19,1324244.76
2026-02-08,Feb-2026,SKU-130,Seal Pack 2,Consumables,East,Eastern Process Tech,SUP-G,Global Motion,231,252,580,541,126,19,231,231,2026-02-15,2026-02-15,Yes,No,5348.36,7823.86,2893461.21
2026-05-08,May-2026,SKU-123,Smart Drive 1,Premium Equipment,North,NorthStar Automation,SUP-D,Delta Engineering,71,74,116,100,28,24,85,85,2026-05-20,2026-05-21,No,No,142967.03,213561.8,14296703.16
2026-08-06,Aug-2026,SKU-117,CNC Control Unit 1,Premium Equipment,East,Bengal Engineering,SUP-G,Global Motion,44,39,27,14,14,15,67,67,2026-08-14,2026-08-14,Yes,Yes,115857.7,164447.21,1622007.73
2026-05-13,May-2026,SKU-109,Bearing Assembly 1,Standard Components,South,Southern Automation,SUP-B,Bharat Industrial,145,143,213,185,40,19,142,142,2026-05-24,2026-05-24,Yes,No,8037.44,10233.36,1486926.67
2026-08-06,Aug-2026,SKU-127,Lubrication Kit 1,Consumables,North,Apex Engineering,SUP-C,Crest Global,179,187,387,355,93,28,172,172,2026-08-13,2026-08-13,Yes,No,4928.99,7197.47,1749792.24
2026-08-03,Aug-2026,SKU-119,Robotic Arm Module 1,Premium Equipment,Central,Vindhya Engineering,SUP-H,Horizon Parts,40,36,56,45,13,15,56,56,2026-08-10,2026-08-10,Yes,No,140698.9,199350.08,6331450.3
2026-01-22,Jan-2026,SKU-115,Connector Set 1,Standard Components,South,Southern Automation,SUP-B,Bharat Industrial,209,212,286,246,59,21,208,208,2026-01-29,2026-01-29,Yes,No,2948.92,3712.04,725434.44
2026-05-08,May-2026,SKU-109,Bearing Assembly 1,Standard Components,Central,Central Industrial Works,SUP-G,Global Motion,141,138,203,176,38,22,145,135,2026-05-19,2026-05-19,No,No,12940.38,17604.24,2277506.37
2026-03-11,Mar-2026,SKU-131,Coolant Module 1,Consumables,West,Western Manufacturing,SUP-E,Everest Components,195,193,406,369,96,16,185,185,2026-03-17,2026-03-17,Yes,No,2721.57,3416.04,1004260.02
2026-04-24,Apr-2026,SKU-117,CNC Control Unit 1,Premium Equipment,South,Kaveri Engineering,SUP-F,Fusion Tech,32,24,44,33,9,19,57,57,2026-05-06,2026-05-06,Yes,No,178563.53,263467.67,5892596.59
2026-04-16,Apr-2026,SKU-109,Bearing Assembly 1,Standard Components,West,Western Manufacturing,SUP-D,Delta Engineering,127,134,202,176,37,21,142,142,2026-04-21,2026-04-21,Yes,No,2560.84,3906.65,450708.24
2026-04-26,Apr-2026,SKU-106,Industrial Sensor 2,Critical Components,North,Delhi Industrial Systems,SUP-C,Crest Global,91,68,63,47,21,32,84,82,2026-05-08,2026-05-12,No,Yes,57976.68,85730.5,2724903.91
2026-05-15,May-2026,SKU-115,Connector Set 1,Standard Components,East,Eastern Process Tech,SUP-F,Fusion Tech,174,174,304,267,48,26,189,189,2026-05-26,2026-05-26,Yes,No,2676.72,3751.06,714682.91
2026-07-09,Jul-2026,SKU-123,Smart Drive 1,Premium Equipment,South,TechFab Systems,SUP-D,Delta Engineering,47,44,55,45,16,23,53,53,2026-07-15,2026-07-15,Yes,No,69626.12,90864.8,3133175.61
